language,url
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.12
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.12
English,https://aclanthology.org/2021.wanlp-1.12
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.13
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.13
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.13
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.13
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.13
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.13
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.13
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.13
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.13
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.13
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.13
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.13
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.13
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.13
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.13
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.13
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.13
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.13
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.13
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.13
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.13
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.14
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.14
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.14
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.14
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.14
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.14
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.14
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.14
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.14
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.14
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.14
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.14
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.14
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.14
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.14
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.14
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.14
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.14
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.14
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.14
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.14
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.15
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.15
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.15
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.15
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.15
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.15
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.15
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.15
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.15
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.15
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.15
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.15
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.15
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.15
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.15
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.15
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.15
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.15
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.15
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.15
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.15
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.16
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.16
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.16
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.16
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.16
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.16
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.16
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.16
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.16
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.16
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.16
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.16
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.16
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.16
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.16
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.16
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.16
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.16
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.16
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.16
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.16
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.17
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.17
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.17
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.17
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.17
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.17
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.17
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.17
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.17
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.17
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.17
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.17
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.17
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.17
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.17
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.17
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.17
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.17
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.17
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.17
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.17
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.18
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.18
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.18
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.18
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.18
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.18
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.18
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.18
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.18
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.18
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.18
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.18
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.18
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.18
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.18
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.18
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.18
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.18
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.18
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.18
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.18
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.20
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.20
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.20
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.20
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.20
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.20
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.20
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.20
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.20
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.20
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.20
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.20
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.20
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.20
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.20
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.20
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.20
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.20
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.20
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.20
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.20
English,https://aclanthology.org/2021.wanlp-1.20
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.21
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.21
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.21
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.21
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.21
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.21
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.21
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.21
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.21
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.21
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.21
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.21
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.21
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.21
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.21
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.21
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.21
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.21
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.21
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.21
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.21
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.22
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.22
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.22
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.22
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.22
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.22
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.22
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.22
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.22
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.22
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.22
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.22
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.22
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.22
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.22
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.22
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.22
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.22
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.22
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.22
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.22
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.23
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.23
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.23
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.23
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.23
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.23
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.23
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.23
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.23
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.23
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.23
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.23
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.23
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.23
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.23
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.23
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.23
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.23
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.23
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.23
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.23
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.24
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.24
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.24
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.24
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.24
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.24
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.24
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.24
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.24
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.24
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.24
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.24
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.24
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.24
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.24
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.24
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.24
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.24
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.24
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.24
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.24
English,https://aclanthology.org/2021.wanlp-1.24
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.25
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.25
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.25
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.25
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.25
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.25
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.25
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.25
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.25
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.25
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.25
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.25
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.25
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.25
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.25
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.25
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.25
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.25
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.25
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.25
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.25
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.26
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.26
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.26
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.26
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.26
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.26
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.26
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.26
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.26
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.26
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.26
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.26
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.26
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.26
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.26
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.26
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.26
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.26
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.26
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.26
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.26
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.27
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.27
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.27
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.27
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.27
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.27
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.27
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.27
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.27
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.27
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.27
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.27
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.27
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.27
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.27
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.27
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.27
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.27
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.27
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.27
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.27
English,https://aclanthology.org/2021.wanlp-1.27
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.28
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.28
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.28
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.28
Arabic (Eastern Libyan),https://aclanthology.org/2021.wanlp-1.28
Arabic (Bani-Hassan),https://aclanthology.org/2021.wanlp-1.28
Arabic (Kormakiti),https://aclanthology.org/2021.wanlp-1.28
Arabic (Moroccan),https://aclanthology.org/2021.wanlp-1.28
Arabic (Modern Standard),https://aclanthology.org/2021.wanlp-1.28
Arabic (North Levantine Spoken),https://aclanthology.org/2021.wanlp-1.28
Arabic (Palestinian),https://aclanthology.org/2021.wanlp-1.28
Arabic (Gulf),https://aclanthology.org/2021.wanlp-1.28
Arabic (Hijazi),https://aclanthology.org/2021.wanlp-1.28
Arabic (Kuwaiti),https://aclanthology.org/2021.wanlp-1.28
Arabic (Lebanese),https://aclanthology.org/2021.wanlp-1.28
Arabic (Borno Nigerian),https://aclanthology.org/2021.wanlp-1.28
Arabic (Iraqi),https://aclanthology.org/2021.wanlp-1.28
Arabic (San'ani),https://aclanthology.org/2021.wanlp-1.28
Arabic (Negev),https://aclanthology.org/2021.wanlp-1.28
Arabic (Syrian),https://aclanthology.org/2021.wanlp-1.28
Arabic (Tunisian),https://aclanthology.org/2021.wanlp-1.28
Arabic (Chadian),https://aclanthology.org/2021.wanlp-1.29
Arabic (Beirut),https://aclanthology.org/2021.wanlp-1.29
Arabic (Bahrain),https://aclanthology.org/2021.wanlp-1.29
Arabic (Egyptian),https://aclanthology.org/2021.wanlp-1.29
